run_id,prompt_id,prompt_area,variant,score,passed,required_missing,forbidden_hits
stage8c_sft,stage8_dpo_vs_sft_001,DPO 与 SFT 区别,stage8_sft_answer,3,False,chosen rejected,
stage8c_sft,stage8_dpo_vs_sft_002,DPO 与 SFT 区别,old_sft_v3_answer,0,False,sft answer imitation; dpo preference; chosen rejected; sft first,
stage8c_sft,stage8_dpo_vs_sft_002,DPO 与 SFT 区别,stage8_sft_answer,2,False,chosen rejected; sft first,
stage8c_sft,stage8_dpo_vs_sft_003,DPO 与 SFT 区别,old_sft_v3_answer,4,True,,
stage8c_sft,stage8_dpo_vs_sft_003,DPO 与 SFT 区别,stage8_sft_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_004,DPO 与 SFT 区别,old_sft_v3_answer,2,False,,data protection
stage8c_sft,stage8_dpo_vs_sft_004,DPO 与 SFT 区别,stage8_sft_answer,2,False,chosen rejected; sft first,
stage8c_sft,stage8_dpo_vs_sft_005,DPO 与 SFT 区别,old_sft_v3_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_005,DPO 与 SFT 区别,stage8_sft_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_006,DPO 与 SFT 区别,old_sft_v3_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_006,DPO 与 SFT 区别,stage8_sft_answer,4,True,,
stage8c_sft,stage8_dpo_vs_sft_007,DPO 与 SFT 区别,old_sft_v3_answer,4,True,,
stage8c_sft,stage8_dpo_vs_sft_007,DPO 与 SFT 区别,stage8_sft_answer,1,False,sft answer imitation; chosen rejected; sft first,
stage8c_sft,stage8_dpo_vs_sft_008,DPO 与 SFT 区别,old_sft_v3_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_008,DPO 与 SFT 区别,stage8_sft_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_009,DPO 与 SFT 区别,old_sft_v3_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_009,DPO 与 SFT 区别,stage8_sft_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_010,DPO 与 SFT 区别,old_sft_v3_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_010,DPO 与 SFT 区别,stage8_sft_answer,2,False,chosen rejected; sft first,
stage8c_sft,stage8_dpo_vs_sft_011,DPO 与 SFT 区别,old_sft_v3_answer,4,True,,
stage8c_sft,stage8_dpo_vs_sft_011,DPO 与 SFT 区别,stage8_sft_answer,4,True,,
stage8c_sft,stage8_dpo_vs_sft_012,DPO 与 SFT 区别,old_sft_v3_answer,3,False,sft first,
stage8c_sft,stage8_dpo_vs_sft_012,DPO 与 SFT 区别,stage8_sft_answer,2,False,chosen rejected; sft first,
stage8c_sft,stage8_public_sft_motivation_001,public-SFT 诊断价值,old_sft_v3_answer,3,False,stage2b,
stage8c_sft,stage8_public_sft_motivation_001,public-SFT 诊断价值,stage8_sft_answer,2,False,public baseline; not fixed,
stage8c_sft,stage8_public_sft_motivation_002,public-SFT 诊断价值,old_sft_v3_answer,1,False,engineering proof; not fixed; stage2b,
stage8c_sft,stage8_public_sft_motivation_002,public-SFT 诊断价值,stage8_sft_answer,2,False,public baseline; not fixed,
stage8c_sft,stage8_public_sft_motivation_003,public-SFT 诊断价值,old_sft_v3_answer,3,False,stage2b,
stage8c_sft,stage8_public_sft_motivation_003,public-SFT 诊断价值,stage8_sft_answer,3,False,stage2b,
stage8c_sft,stage8_public_sft_motivation_004,public-SFT 诊断价值,old_sft_v3_answer,3,False,not fixed,
stage8c_sft,stage8_public_sft_motivation_004,public-SFT 诊断价值,stage8_sft_answer,4,True,,
stage8c_sft,stage8_public_sft_motivation_005,public-SFT 诊断价值,old_sft_v3_answer,3,False,stage2b,
stage8c_sft,stage8_public_sft_motivation_005,public-SFT 诊断价值,stage8_sft_answer,1,False,stage2b,overclaim fixed
stage8c_sft,stage8_public_sft_motivation_006,public-SFT 诊断价值,old_sft_v3_answer,4,True,,
stage8c_sft,stage8_public_sft_motivation_006,public-SFT 诊断价值,stage8_sft_answer,3,False,engineering proof,
stage8c_sft,stage8_public_sft_motivation_007,public-SFT 诊断价值,old_sft_v3_answer,4,True,,
stage8c_sft,stage8_public_sft_motivation_007,public-SFT 诊断价值,stage8_sft_answer,2,False,engineering proof; stage2b,
stage8c_sft,stage8_public_sft_motivation_008,public-SFT 诊断价值,old_sft_v3_answer,4,True,,
stage8c_sft,stage8_public_sft_motivation_008,public-SFT 诊断价值,stage8_sft_answer,4,True,,
stage8c_sft,stage8_public_sft_motivation_009,public-SFT 诊断价值,old_sft_v3_answer,3,False,not fixed,
stage8c_sft,stage8_public_sft_motivation_009,public-SFT 诊断价值,stage8_sft_answer,3,False,not fixed,
stage8c_sft,stage8_public_sft_motivation_010,public-SFT 诊断价值,old_sft_v3_answer,3,False,stage2b,
stage8c_sft,stage8_public_sft_motivation_010,public-SFT 诊断价值,stage8_sft_answer,3,False,engineering proof,
stage8c_sft,stage8_public_sft_motivation_011,public-SFT 诊断价值,old_sft_v3_answer,4,True,,
stage8c_sft,stage8_public_sft_motivation_011,public-SFT 诊断价值,stage8_sft_answer,3,False,stage2b,
stage8c_sft,stage8_public_sft_motivation_012,public-SFT 诊断价值,old_sft_v3_answer,3,False,not fixed,
stage8c_sft,stage8_public_sft_motivation_012,public-SFT 诊断价值,stage8_sft_answer,3,False,stage2b,
stage8c_sft,stage8_data_pipeline_001,自采集技术数据管线,old_sft_v3_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_001,自采集技术数据管线,stage8_sft_answer,1,False,clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_002,自采集技术数据管线,old_sft_v3_answer,1,False,source metadata; clean; dedup filter; instruction conversion,
stage8c_sft,stage8_data_pipeline_002,自采集技术数据管线,stage8_sft_answer,1,False,source metadata; clean; dedup filter; instruction conversion,
stage8c_sft,stage8_data_pipeline_003,自采集技术数据管线,old_sft_v3_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_003,自采集技术数据管线,stage8_sft_answer,3,False,source metadata; instruction conversion,
stage8c_sft,stage8_data_pipeline_004,自采集技术数据管线,old_sft_v3_answer,1,False,clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_004,自采集技术数据管线,stage8_sft_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_005,自采集技术数据管线,old_sft_v3_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_005,自采集技术数据管线,stage8_sft_answer,2,False,source metadata; clean; split,
stage8c_sft,stage8_data_pipeline_006,自采集技术数据管线,old_sft_v3_answer,1,False,source metadata; clean; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_006,自采集技术数据管线,stage8_sft_answer,1,False,source metadata; clean; dedup filter; instruction conversion,
stage8c_sft,stage8_data_pipeline_007,自采集技术数据管线,old_sft_v3_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_007,自采集技术数据管线,stage8_sft_answer,1,False,source metadata; clean; dedup filter; instruction conversion,
stage8c_sft,stage8_data_pipeline_008,自采集技术数据管线,old_sft_v3_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_008,自采集技术数据管线,stage8_sft_answer,2,False,source metadata; clean; split,
stage8c_sft,stage8_data_pipeline_009,自采集技术数据管线,old_sft_v3_answer,1,False,source metadata; clean; dedup filter; split,
stage8c_sft,stage8_data_pipeline_009,自采集技术数据管线,stage8_sft_answer,3,False,clean; instruction conversion,
stage8c_sft,stage8_data_pipeline_010,自采集技术数据管线,old_sft_v3_answer,2,False,dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_010,自采集技术数据管线,stage8_sft_answer,2,False,clean; dedup filter; instruction conversion,
stage8c_sft,stage8_data_pipeline_011,自采集技术数据管线,old_sft_v3_answer,2,False,source metadata; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_011,自采集技术数据管线,stage8_sft_answer,3,False,source metadata; split,
stage8c_sft,stage8_data_pipeline_012,自采集技术数据管线,old_sft_v3_answer,0,False,source metadata; clean; dedup filter; instruction conversion; split,
stage8c_sft,stage8_data_pipeline_012,自采集技术数据管线,stage8_sft_answer,3,False,instruction conversion; split,
stage8c_sft,stage8_loss_behavior_001,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; fixed behavior; badcase regression,
stage8c_sft,stage8_loss_behavior_001,loss 与行为验收,stage8_sft_answer,2,False,not sufficient; fixed behavior; badcase regression,
stage8c_sft,stage8_loss_behavior_002,loss 与行为验收,old_sft_v3_answer,4,True,badcase regression,
stage8c_sft,stage8_loss_behavior_002,loss 与行为验收,stage8_sft_answer,2,False,not sufficient; badcase regression; project example,
stage8c_sft,stage8_loss_behavior_003,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_003,loss 与行为验收,stage8_sft_answer,4,True,not sufficient,
stage8c_sft,stage8_loss_behavior_004,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_004,loss 与行为验收,stage8_sft_answer,4,True,project example,
stage8c_sft,stage8_loss_behavior_005,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; badcase regression; project example,
stage8c_sft,stage8_loss_behavior_005,loss 与行为验收,stage8_sft_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_006,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_006,loss 与行为验收,stage8_sft_answer,5,True,,
stage8c_sft,stage8_loss_behavior_007,loss 与行为验收,old_sft_v3_answer,4,True,badcase regression,
stage8c_sft,stage8_loss_behavior_007,loss 与行为验收,stage8_sft_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_008,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; badcase regression; project example,
stage8c_sft,stage8_loss_behavior_008,loss 与行为验收,stage8_sft_answer,5,True,,
stage8c_sft,stage8_loss_behavior_009,loss 与行为验收,old_sft_v3_answer,2,False,not sufficient; fixed behavior; badcase regression,
stage8c_sft,stage8_loss_behavior_009,loss 与行为验收,stage8_sft_answer,1,False,not sufficient; fixed behavior; badcase regression; project example,
stage8c_sft,stage8_loss_behavior_010,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_010,loss 与行为验收,stage8_sft_answer,5,True,,
stage8c_sft,stage8_loss_behavior_011,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_011,loss 与行为验收,stage8_sft_answer,3,False,badcase regression; project example,
stage8c_sft,stage8_loss_behavior_012,loss 与行为验收,old_sft_v3_answer,3,False,not sufficient; badcase regression,
stage8c_sft,stage8_loss_behavior_012,loss 与行为验收,stage8_sft_answer,5,True,,
stage8c_sft,stage8_behavior_eval_001,固定 Prompt 与扩展评测,old_sft_v3_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8c_sft,stage8_behavior_eval_001,固定 Prompt 与扩展评测,stage8_sft_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8c_sft,stage8_behavior_eval_002,固定 Prompt 与扩展评测,old_sft_v3_answer,1,False,fixed comparable; scoring; regression,
stage8c_sft,stage8_behavior_eval_002,固定 Prompt 与扩展评测,stage8_sft_answer,1,False,fixed comparable; scoring; regression,
stage8c_sft,stage8_behavior_eval_003,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_003,固定 Prompt 与扩展评测,stage8_sft_answer,3,True,regression,
stage8c_sft,stage8_behavior_eval_004,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_004,固定 Prompt 与扩展评测,stage8_sft_answer,4,True,,
stage8c_sft,stage8_behavior_eval_005,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_005,固定 Prompt 与扩展评测,stage8_sft_answer,3,True,regression,
stage8c_sft,stage8_behavior_eval_006,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_006,固定 Prompt 与扩展评测,stage8_sft_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_007,固定 Prompt 与扩展评测,old_sft_v3_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8c_sft,stage8_behavior_eval_007,固定 Prompt 与扩展评测,stage8_sft_answer,0,False,fixed comparable; expanded heldout; scoring; regression,
stage8c_sft,stage8_behavior_eval_008,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_008,固定 Prompt 与扩展评测,stage8_sft_answer,4,True,,
stage8c_sft,stage8_behavior_eval_009,固定 Prompt 与扩展评测,old_sft_v3_answer,1,False,expanded heldout; scoring; regression,
stage8c_sft,stage8_behavior_eval_009,固定 Prompt 与扩展评测,stage8_sft_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_010,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_010,固定 Prompt 与扩展评测,stage8_sft_answer,3,True,regression,
stage8c_sft,stage8_behavior_eval_011,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_011,固定 Prompt 与扩展评测,stage8_sft_answer,3,True,regression,
stage8c_sft,stage8_behavior_eval_012,固定 Prompt 与扩展评测,old_sft_v3_answer,2,False,scoring; regression,
stage8c_sft,stage8_behavior_eval_012,固定 Prompt 与扩展评测,stage8_sft_answer,3,True,scoring,
stage8c_sft,stage8_dpo_vram_001,DPO 显存风险,old_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_001,DPO 显存风险,stage8_sft_answer,2,False,memory risk; mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_002,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; memory risk; smoke boundary,
stage8c_sft,stage8_dpo_vram_002,DPO 显存风险,stage8_sft_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_003,DPO 显存风险,old_sft_v3_answer,4,True,mitigation,
stage8c_sft,stage8_dpo_vram_003,DPO 显存风险,stage8_sft_answer,3,False,mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_004,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_004,DPO 显存风险,stage8_sft_answer,3,False,chosen rejected; reference,
stage8c_sft,stage8_dpo_vram_005,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_005,DPO 显存风险,stage8_sft_answer,3,False,reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_006,DPO 显存风险,old_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_006,DPO 显存风险,stage8_sft_answer,2,False,chosen rejected; reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_007,DPO 显存风险,old_sft_v3_answer,3,False,mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_007,DPO 显存风险,stage8_sft_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_008,DPO 显存风险,old_sft_v3_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_008,DPO 显存风险,stage8_sft_answer,2,False,chosen rejected; reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_009,DPO 显存风险,old_sft_v3_answer,4,True,mitigation,
stage8c_sft,stage8_dpo_vram_009,DPO 显存风险,stage8_sft_answer,2,False,chosen rejected; reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_010,DPO 显存风险,old_sft_v3_answer,0,False,chosen rejected; reference; memory risk; mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_010,DPO 显存风险,stage8_sft_answer,2,False,chosen rejected; reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_011,DPO 显存风险,old_sft_v3_answer,4,True,mitigation,
stage8c_sft,stage8_dpo_vram_011,DPO 显存风险,stage8_sft_answer,2,False,chosen rejected; reference; smoke boundary,
stage8c_sft,stage8_dpo_vram_012,DPO 显存风险,old_sft_v3_answer,3,False,mitigation; smoke boundary,
stage8c_sft,stage8_dpo_vram_012,DPO 显存风险,stage8_sft_answer,4,True,mitigation,
