run_id,prompt_id,prompt_area,variant,score,passed,required_missing,forbidden_hits
stage8f_sft_v3,stage8_behavior_eval_010,固定 Prompt 与扩展评测,stage8_sft_v3_answer,4,True,,
stage8f_sft_v3,stage8_behavior_eval_011,固定 Prompt 与扩展评测,stage8_sft_v3_answer,3,True,scoring,
stage8f_sft_v3,stage8_behavior_eval_012,固定 Prompt 与扩展评测,stage8_sft_v3_answer,1,False,fixed comparable; scoring; regression,
stage8f_sft_v3,stage8_dpo_vram_001,DPO 显存风险,stage8_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_002,DPO 显存风险,stage8_sft_v3_answer,3,False,chosen rejected; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_003,DPO 显存风险,stage8_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_004,DPO 显存风险,stage8_sft_v3_answer,4,True,smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_005,DPO 显存风险,stage8_sft_v3_answer,3,False,reference; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_006,DPO 显存风险,stage8_sft_v3_answer,5,True,,
stage8f_sft_v3,stage8_dpo_vram_007,DPO 显存风险,stage8_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_008,DPO 显存风险,stage8_sft_v3_answer,2,False,reference; mitigation; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_009,DPO 显存风险,stage8_sft_v3_answer,3,False,mitigation; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_010,DPO 显存风险,stage8_sft_v3_answer,2,False,chosen rejected; reference; smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_011,DPO 显存风险,stage8_sft_v3_answer,4,True,smoke boundary,
stage8f_sft_v3,stage8_dpo_vram_012,DPO 显存风险,stage8_sft_v3_answer,1,False,chosen rejected; reference; mitigation; smoke boundary,
